start_station_name,start_station_id,start_lat,start_lng,total_trips,avg_trip_duration,member_trips,casual_trips,weekend_trips,weekday_trips,lunch_hour_trips,morning_trips,evening_trips,lunch_hour_share,weekend_share,total_trips_score,lunch_trips_score,lunch_share_score,weekday_score,casual_score,food_cart_score
95 St & 35 Ave,6465.04,40.75301,-73.87266,216,10.260111033950617,159,57,54,162,35,65,49,0.16203703703703703,0.25,0.01936698646104187,0.01307433694434068,0.3146806226516371,0.019963031423290204,0.02039355992844365,0.046917789088445815
32 Ave & 75 St,6645.06,40.75704,-73.8924,178,10.16276573033708,158,20,55,123,32,61,39,0.1797752808988764,0.3089887640449438,0.01595983143548821,0.011953679491968622,0.34912880638332516,0.015157116451016635,0.007155635062611807,0.0468336131158581
Wyckoff Ave & Cooper Ave,4615.01,40.69338,-73.90061,273,14.31743785103785,204,69,158,115,42,18,62,0.15384615384615385,0.5787545787545788,0.024477718999372365,0.015689204333208816,0.2987736900780379,0.014171287738755391,0.024686940966010734,0.046790971918622117
65 St & Otto Rd,4977.03,40.70389,-73.89116,171,13.308357115009747,122,49,41,130,30,39,48,0.17543859649122806,0.23976608187134502,0.015332197614991482,0.011206574523720583,0.3407068395626748,0.016019716574245224,0.017531305903398926,0.04678310834850649
Riverside Dr & W 153 St,8108.02,40.832164,-73.949702,218,19.789129740061163,179,39,68,150,36,51,84,0.1651376146788991,0.3119266055045872,0.019546310409755224,0.013447889428464699,0.32070203430394895,0.018484288354898338,0.013953488372093023,0.046755748840985316
Sedgwick Ave & W 195 St,8692.04,40.87049,-73.90287,176,10.199647537878787,135,41,52,124,31,61,35,0.17613636363636365,0.29545454545454547,0.01578050748677486,0.011580127007844603,0.3420619235836627,0.015280345040049291,0.014669051878354204,0.04672733787865087
64 St & 51 Ave,5956.04,40.73577,-73.90184,163,12.841402044989776,157,6,34,129,30,55,28,0.18404907975460122,0.2085889570552147,0.01461490182013808,0.011206574523720583,0.35742864763937043,0.01589648798521257,0.002146690518783542,0.04671285795119464
Bailey Ave & W 229 St,8741.01,40.87449,-73.90467,77,9.523688528138528,49,28,17,60,16,14,28,0.2077922077922078,0.22077922077922077,0.006903972025464001,0.005976839745984311,0.4035384904950122,0.0073937153419593345,0.01001788908765653,0.04665226794411925
Southern Blvd & E 180 St,8325.08,40.84605,-73.88426,99,12.386345117845119,80,19,25,74,20,16,18,0.20202020202020202,0.25252525252525254,0.008876535461310857,0.007471049682480389,0.39232908798126187,0.009118915588416513,0.006797853309481216,0.04657047850095346
Featherbed Ln & Jerome Ave,8285.11,40.845505,-73.914311,87,9.789682375478927,73,14,23,64,18,6,25,0.20689655172413793,0.26436781609195403,0.007800591769030754,0.006723944714232349,0.40179910044977507,0.007886629698089957,0.005008944543828265,0.04656165903121733
Woodside Ave & 55 St,6276.02,40.74679,-73.90893,236,8.879503601694914,210,26,70,166,38,61,53,0.16101694915254236,0.2966101694915254,0.02116022594817538,0.014194994396712738,0.3126995824121837,0.020455945779420826,0.009302325581395349,0.046549684481135375
E 165 St & Jerome Ave,8130.02,40.83263,-73.925101,176,11.294203125,145,31,47,129,31,23,65,0.17613636363636365,0.26704545454545453,0.01578050748677486,0.011580127007844603,0.3420619235836627,0.01589648798521257,0.0110912343470483,0.04649278471455294
55 Dr & Maurice Ave,5579.04,40.7261,-73.90917,181,12.21716408839779,133,48,45,136,31,9,49,0.1712707182320442,0.24861878453038674,0.016228817358558235,0.011580127007844603,0.33261269917527425,0.016759088108441157,0.017173524150268335,0.046440688746627656
36 St & Hunters Point Ave,5992.02,40.73781699881193,-73.93024072051048,186,11.209781720430108,162,24,35,151,32,66,48,0.17204301075268819,0.1881720430107527,0.016677127230341614,0.011953679491968622,0.3341125136356553,0.018607516943930993,0.008586762075134168,0.04634450058963958
Corona Ave & 102 St,6222.04,40.74419,-73.8619,66,8.45662196969697,45,21,22,44,14,4,16,0.21212121212121213,0.3333333333333333,0.005917690307540572,0.005229734777736272,0.411945542380325,0.005422057917436845,0.0075134168157423974,0.04634013725218695
78 St & Ridge Blvd,2625.01,40.62994,-74.03121,71,8.965194366197183,53,18,26,45,15,13,25,0.2112676056338028,0.36619718309859156,0.006366000179323949,0.0056032872618602915,0.41028781383955903,0.005545286506469501,0.0064400715563506265,0.046334496427366964
67 St & Erik Pl,2733.03,40.633385,-74.016562,140,15.523985357142857,97,43,52,88,26,31,40,0.18571428571428572,0.37142857142857144,0.012552676409934547,0.009712364587224505,0.36066252587991715,0.01084411583487369,0.015384615384615385,0.0463110340014402
Fort Washington Ave & W 183 St,8399.06,40.852252,-73.937854,271,16.61558597785978,232,39,71,200,40,52,65,0.14760147601476015,0.26199261992619927,0.024298395050659016,0.014942099364960777,0.28664634472431677,0.024645717806531114,0.013953488372093023,0.04629346041134823
51 Ave & 61 St,5923.02,40.73568,-73.90387,124,10.340563306451612,117,7,23,101,24,34,21,0.1935483870967742,0.18548387096774194,0.011118084820227742,0.008965259618976467,0.37587657784011214,0.012446087492298212,0.0025044722719141325,0.04624468458136097
Rogers Ave & Snyder Ave,3286.07,40.6487143313713,-73.95207855180962,135,15.685877777777778,92,43,40,95,25,30,34,0.18518518518518517,0.2962962962962963,0.01210436653815117,0.009338812103100485,0.35963499731615667,0.01170671595810228,0.015384615384615385,0.046137980332320624
20 Ave & Shore Blvd,7391.02,40.785994,-73.915098,112,13.78555193452381,95,17,32,80,22,21,42,0.19642857142857142,0.2857142857142857,0.010042141127947638,0.008218154650728428,0.3814699792960662,0.009858287122612447,0.006082289803220036,0.04611377374419298
Colonial Rd & 71 St,2754.05,40.63537,-74.03202,139,13.299790047961631,113,26,45,94,26,35,29,0.18705035971223022,0.3237410071942446,0.012463014435577872,0.009712364587224505,0.36325722031070795,0.011583487369069624,0.009302325581395349,0.04608773327744731
E 133 St & Cypress Pl,7642.04,40.80262,-73.9174,83,14.409641164658634,70,13,16,67,17,22,10,0.20481927710843373,0.1927710843373494,0.007441943871604052,0.00635039223010833,0.3977649729352191,0.008256315465187923,0.004651162790697674,0.0459759999140682
Arthur Ave & E 183 St,8430.03,40.85307,-73.88953,147,11.91662664399093,115,32,55,92,27,16,36,0.1836734693877551,0.3741496598639456,0.013180310230431274,0.010085917071348524,0.3566992014196983,0.011337030191004313,0.01144901610017889,0.04590737632276838
Sedgwick Ave & Hall of Fame Terrace,8539.02,40.859532,-73.913303,41,12.47274268292683,33,8,7,34,9,2,13,0.21951219512195122,0.17073170731707318,0.0036761409486236888,0.0033619723571161747,0.4262990455991516,0.004189772027110289,0.0028622540250447226,0.045849809929988286
76 St & 45 Ave,6099.02,40.7411,-73.88837,195,9.269941282051281,149,46,43,152,32,68,45,0.1641025641025641,0.2205128205128205,0.017484084999551692,0.011953679491968622,0.3186919360832404,0.01873074553296365,0.016457960644007157,0.04581594785139443
E Tremont Ave & E 176 St,8356.02,40.847798,-73.901883,210,13.142531587301587,168,42,63,147,34,31,76,0.1619047619047619,0.3,0.01882901461490182,0.01270078446021666,0.31442374051069705,0.01811460258780037,0.015026833631484795,0.04572050614657955
5 Ave & 67 St,2782.02,40.63593237994821,-74.01975896253617,72,10.791456018518518,54,18,30,42,15,19,13,0.20833333333333334,0.4166666666666667,0.006455662153680624,0.0056032872618602915,0.4045893719806763,0.005175600739371534,0.0064400715563506265,0.04571313058164826
Ogden Ave & Merriam Ave,8218.04,40.839142,-73.925961,133,12.314843233082707,116,17,38,95,25,35,38,0.18796992481203006,0.2857142857142857,0.01192504258943782,0.009338812103100485,0.3650430423885801,0.01170671595810228,0.006082289803220036,0.045703721294245096
Whitney Ave & Ketcham Pl,6165.06,40.74249,-73.87809,166,11.118131224899598,122,44,58,108,29,39,43,0.1746987951807229,0.3493975903614458,0.014883887743208105,0.010833022039596563,0.3392701239741575,0.013308687615526803,0.015742397137745976,0.04567551928395654
Sedgwick Ave & W 231 St,8756.07,40.87512,-73.90126,193,10.64071139896373,119,74,53,140,31,43,74,0.16062176165803108,0.27461139896373055,0.01730476105083834,0.011580127007844603,0.31193211684313277,0.01725200246457178,0.026475849731663684,0.045670431865849195
Bainbridge Ave & Bedford Park Blvd,8682.06,40.87002,-73.88565,67,12.28385472636816,55,12,18,49,14,12,21,0.208955223880597,0.26865671641791045,0.006007352281897247,0.005229734777736272,0.40579710144927533,0.006038200862600123,0.004293381037567084,0.04554893366388627
Bergen St & Buffalo Ave,4072.02,40.6747,-73.92512,165,12.389163131313131,143,22,39,126,29,26,51,0.17575757575757575,0.23636363636363636,0.01479422576885143,0.010833022039596563,0.34132630654369783,0.015526802218114602,0.007871198568872988,0.04551522511095166
Crotona Pkwy & Elsmere Pl,8252.03,40.84188,-73.8855,195,9.529795128205128,149,46,58,137,32,37,67,0.1641025641025641,0.29743589743589743,0.017484084999551692,0.011953679491968622,0.3186919360832404,0.016882316697473813,0.016457960644007157,0.04544626208429647
Prospect Pl & Howard Ave,3991.04,40.67261,-73.91977,110,10.040998030303031,82,28,24,86,21,33,29,0.19090909090909092,0.21818181818181817,0.009862817179234287,0.007844602166604408,0.37075098814229246,0.01059765865680838,0.01001788908765653,0.04540773450747669
99 St & 58 Ave,5987.03,40.73761,-73.85959,97,10.970445189003437,78,19,21,76,19,34,18,0.1958762886597938,0.21649484536082475,0.008697211512597508,0.007097497198356369,0.3803974301509039,0.009365372766481824,0.006797853309481216,0.045251029796908974
Audubon Ave & Fort George Ave,8491.07,40.85715781391904,-73.92717361450195,104,11.501736378205127,86,18,14,90,20,32,29,0.19230769230769232,0.1346153846153846,0.009324845333094234,0.007471049682480389,0.3734671125975474,0.011090573012939002,0.0064400715563506265,0.045154911740119305
57 St & 43 Ave,6158.06,40.74324,-73.908,200,14.332942333333333,175,25,66,134,33,56,48,0.165,0.33,0.017932394871335067,0.012327231976092642,0.3204347826086956,0.016512630930375846,0.008944543828264758,0.0450380887392374
39 Ave & 54 St,6392.02,40.74891,-73.90899,136,7.498623529411765,125,11,33,103,25,49,26,0.18382352941176472,0.2426470588235294,0.012194028512507846,0.009338812103100485,0.35699062233589085,0.012692544670363525,0.003935599284436494,0.04494822246031758
Valentine Ave & E 183 St,8472.06,40.856987,-73.898237,86,12.99720445736434,68,18,20,66,17,13,26,0.19767441860465115,0.23255813953488372,0.007710929794674078,0.00635039223010833,0.3838894506235254,0.008133086876155268,0.0064400715563506265,0.0448099393224251
Faile St & Garrison Ave,7922.01,40.820578,-73.888271,18,37.93190740740741,8,10,6,12,4,0,8,0.2222222222222222,0.3333333333333333,0.001613915538420156,0.0014942099364960778,0.431561996779388,0.0014787430683918669,0.0035778175313059034,0.04473618240712643
Martense Ave & 108 St,6138.02,40.74214,-73.85418,58,13.682960919540228,39,19,22,36,12,17,9,0.20689655172413793,0.3793103448275862,0.005200394512687169,0.0044826298094882335,0.40179910044977507,0.0044362292051756,0.006797853309481216,0.04461596027845342
53 Ave & 62 St,5806.01,40.73169,-73.90159,124,10.152426612903225,115,9,27,97,23,36,27,0.18548387096774194,0.21774193548387097,0.011118084820227742,0.008591707134852447,0.3602150537634408,0.01195317313616759,0.0032200357781753132,0.04452076228365043
30 Ave & 80 St,6787.02,40.76109,-73.88838,138,9.765473550724638,119,19,48,90,25,33,40,0.18115942028985507,0.34782608695652173,0.012373352461221196,0.009338812103100485,0.3518168452005881,0.011090573012939002,0.006797853309481216,0.0444415068049852
E 141 St & Jackson Ave,7703.14,40.806896,-73.911837,185,14.337536216216217,165,20,64,121,31,26,42,0.16756756756756758,0.34594594594594597,0.016587465255984937,0.011580127007844603,0.3254210732471602,0.014910659272951324,0.007155635062611807,0.044439713452309314
Webster Ave & E 166 St,8052.01,40.828975,-73.911259,173,13.613741618497112,142,31,47,126,29,24,69,0.1676300578034682,0.27167630057803466,0.015511521563704833,0.010833022039596563,0.3255424310965904,0.015526802218114602,0.0110912343470483,0.0444381650927718
W 140 St & Riverside Dr,7981.27,40.824013,-73.954743,201,16.139230265339968,165,36,58,143,32,49,59,0.15920398009950248,0.2885572139303483,0.01802205684569174,0.011953679491968622,0.30917874396135264,0.017621688231669746,0.012880143112701253,0.04441952838735129
Webster Ave & Ford St,8472.08,40.85556,-73.89615,144,12.26738125,100,44,41,103,25,23,42,0.1736111111111111,0.2847222222222222,0.012911324307361248,0.009338812103100485,0.3371578099838969,0.012692544670363525,0.015742397137745976,0.04432494495916248
Cortelyou Rd & E 34 St,3087.01,40.64454,-73.94486,106,15.891248427672956,84,22,32,74,20,27,25,0.18867924528301888,0.3018867924528302,0.009504169281807586,0.007471049682480389,0.366420563303254,0.009118915588416513,0.007871198568872988,0.04424386901421604
Shore Rd & 80 St,2635.08,40.63074,-74.03962,23,17.245215217391305,10,13,8,15,5,2,14,0.21739130434782608,0.34782608695652173,0.0020622254102035326,0.0018677624206200972,0.4221802142407057,0.0018484288354898336,0.004651162790697674,0.044222096670006227
57 St & 1 Ave,3178.02,40.646377,-74.023087,150,11.004851555555556,136,14,19,131,26,15,57,0.17333333333333334,0.12666666666666668,0.0134492961535013,0.009712364587224505,0.3366183574879227,0.01614294516327788,0.005008944543828265,0.04415297087973458
96 St & Marine Ave,2200.07,40.61699,-74.03568,59,13.322872598870056,40,19,16,43,12,12,15,0.2033898305084746,0.2711864406779661,0.005290056487043845,0.0044826298094882335,0.3949889462048637,0.00529882932840419,0.006797853309481216,0.04412988037219717
Jerome Ave & Anderson Ave,8061.01,40.830179,-73.928747,127,10.88711745406824,107,20,35,92,23,30,28,0.18110236220472442,0.2755905511811024,0.011387070743297768,0.008591707134852447,0.3517060367454068,0.011337030191004313,0.007155635062611807,0.04400743840202553
46 St & 28 Ave,6842.02,40.763328,-73.908782,381,8.484717235345581,341,40,92,289,42,148,97,0.11023622047244094,0.24146981627296588,0.0341612122298933,0.015689204333208816,0.21408193541024761,0.03561306223043746,0.014311270125223614,0.04399345757373103
Elmhurst Ave & Forley St,6240.05,40.74615,-73.87763,200,10.038333,148,52,60,140,31,25,50,0.155,0.3,0.017932394871335067,0.011580127007844603,0.3010144927536232,0.01725200246457178,0.018604651162790697,0.04394845805513512
E 196 St & Valentine Ave,8635.09,40.86744,-73.89198,199,11.736597487437185,171,28,75,124,32,35,43,0.16080402010050251,0.3768844221105528,0.01784273289697839,0.011953679491968622,0.31228606802126574,0.015280345040049291,0.01001788908765653,0.0439309357653357
93 St & Northern Blvd,6627.12,40.7564,-73.87504,239,10.533782914923291,202,37,70,169,35,87,57,0.14644351464435146,0.2928870292887029,0.021429211871245406,0.01307433694434068,0.2843975501788854,0.020825631546518793,0.013237924865831842,0.04386199471210607
32 Ave & 81 St,6677.03,40.75763,-73.88682,213,10.530533802816903,172,41,41,172,32,69,51,0.15023474178403756,0.19248826291079812,0.019098000537971845,0.011953679491968622,0.29176022317479755,0.02119531731361676,0.014669051878354204,0.043840278924720505
3 Ave & 92 St,2231.10,40.61946,-74.03261,96,14.356376041666666,59,37,32,64,18,6,27,0.1875,0.3333333333333333,0.008607549538240833,0.006723944714232349,0.36413043478260865,0.007886629698089957,0.013237924865831842,0.043819429939003576
Tiebout Ave & E 184 St,8510.02,40.858498,-73.89637,168,9.835828670634921,137,31,50,118,28,35,45,0.16666666666666666,0.2976190476190476,0.015063211691921456,0.010459469555472544,0.323671497584541,0.014540973505853358,0.0110912343470483,0.04381108516172536
Claflin Ave & Reservoir Ave,8756.03,40.87398,-73.89943,103,10.988954045307445,73,30,20,83,19,21,42,0.18446601941747573,0.1941747572815534,0.00923518335873756,0.007097497198356369,0.3582383565498804,0.010227972889710413,0.01073345259391771,0.04373569535143101
59 St & 5 Ave,2961.05,40.640125,-74.015726,113,11.281633038348083,102,11,34,79,21,29,36,0.18584070796460178,0.3008849557522124,0.010131803102304313,0.007844602166604408,0.360908041554444,0.009735058533579791,0.003935599284436494,0.04370993732449163
56 Dr & 59 St,5579.02,40.72403,-73.90853,116,12.943641666666666,86,30,32,84,21,18,16,0.1810344827586207,0.27586206896551724,0.010400789025374339,0.007844602166604408,0.3515742128935532,0.010351201478743069,0.01073345259391771,0.043646814859150826
92 St & 37 Ave,6433.01,40.75085,-73.87509,132,10.247573737373738,95,37,33,99,23,36,40,0.17424242424242425,0.25,0.011835380615081144,0.008591707134852447,0.3383838383838384,0.012199630314232901,0.013237924865831842,0.04356804503878224
15 Ave & 37 St,2868.03,40.63899,-73.98074,99,18.632484006734007,91,8,47,52,19,9,41,0.1919191919191919,0.47474747474747475,0.008876535461310857,0.007097497198356369,0.37271263358219875,0.00640788662969809,0.0028622540250447226,0.04354232397141641
Sedgwick Ave & W Burnside Ave,8465.01,40.854947,-73.916661,161,10.14721469979296,131,30,49,112,27,37,33,0.16770186335403728,0.30434782608695654,0.014435577871424729,0.010085917071348524,0.32568187955711586,0.013801601971657425,0.01073345259391771,0.043540819052263
53 St & Flushing Ave,5257.01,40.71435,-73.91405,443,13.249185252069225,345,98,240,203,44,41,74,0.09932279909706546,0.5417607223476298,0.039720254640007176,0.016436309301456856,0.19288775476821407,0.02501540357362908,0.03506261180679785,0.0434808892877387
